transaction_id,customer_id,transaction_type,device_type,location,merchant_category,hour_of_day,transaction_amount,account_balance_before,balance_after_transaction,transactions_last_24h,is_international,is_anomaly
100298,1683,purchase,POS,Mumbai,fashion,10,1060.69,51738.15,50677.46,9,0,0
100299,1729,cash_out,mobile,Chennai,electronics,16,10322.89,23691.72,13368.830000000002,10,0,0
100300,1671,purchase,mobile,Mumbai,grocery,4,5365.76,54731.92,49366.159999999996,5,0,0
100301,1709,transfer,mobile,Hyderabad,electronics,5,3156.88,48519.92,45363.04,8,0,0
100302,1415,payment,web,Mumbai,grocery,9,5271.25,62621.49,57350.24,4,0,0
100303,1246,cash_out,web,Delhi,electronics,20,4546.08,45445.04,40898.96,4,0,0
100304,1835,cash_out,ATM,Bangalore,grocery,0,5089.44,59033.43,53943.99,6,0,0
100305,1438,purchase,POS,Mumbai,grocery,20,6222.84,58280.38,52057.53999999999,6,0,0
100306,1202,transfer,POS,Bangalore,electronics,9,4504.94,47914.02,43409.079999999994,3,0,0
100307,1183,transfer,web,Hyderabad,utility,16,5886.73,55293.23,49406.5,2,1,0
100308,1122,purchase,ATM,Bangalore,travel,2,4604.94,29860.01,25255.07,11,0,0
100309,1400,transfer,mobile,Mumbai,utility,1,2947.83,70123.48,67175.65,9,0,0
100310,1766,cash_in,web,Mumbai,grocery,16,2234.83,41816.81,39581.979999999996,2,0,0
100311,1293,payment,POS,Chennai,electronics,3,8297.69,47325.26,39027.57,9,0,0
100312,1279,cash_out,POS,Mumbai,electronics,1,6618.52,34207.48,27588.960000000003,11,0,0
100313,1836,payment,POS,Bangalore,electronics,4,7592.66,38476.82,30884.16,8,0,0
100314,1883,cash_out,mobile,Chennai,electronics,9,5009.42,74653.07,69643.65000000001,11,0,0
100315,1609,cash_in,POS,Mumbai,travel,0,5564.18,52068.35,46504.17,10,0,0
100316,1197,transfer,mobile,Mumbai,fashion,0,4554.09,45548.23,40994.14,7,0,0
100317,1981,purchase,mobile,Hyderabad,grocery,3,7893.73,45464.67,37570.94,5,0,0
100318,1906,cash_in,mobile,Chennai,travel,6,4137.88,50029.68,45891.8,3,1,0
100319,1510,payment,web,Hyderabad,utility,13,2539.92,60836.87,58296.950000000004,2,0,0
100320,1751,purchase,mobile,Hyderabad,fashion,13,6303.19,52907.58,46604.39,11,0,0
100321,1143,transfer,ATM,Hyderabad,fashion,17,4619.66,53227.92,48608.259999999995,8,0,0
100322,1608,cash_in,POS,Delhi,electronics,1,5624.8,36152.41,30527.610000000004,2,1,0
100323,1200,purchase,web,Hyderabad,travel,0,6777.81,45593.01,38815.200000000004,8,0,0
100324,1123,cash_in,POS,Bangalore,utility,20,3552.19,52347.81,48795.619999999995,5,0,0
100325,1186,cash_in,mobile,Mumbai,electronics,21,4452.69,49532.14,45079.45,9,0,0
100326,1325,transfer,web,Delhi,electronics,15,4223.97,43761.88,39537.909999999996,4,0,0
100327,1463,cash_out,ATM,Hyderabad,grocery,21,8216.98,42387.43,34170.45,8,0,0
100328,1348,purchase,mobile,Mumbai,fashion,17,5035.8,56533.47,51497.67,11,0,0
100329,1770,transfer,POS,Chennai,utility,15,5390.94,56902.96,51512.02,7,1,0
100330,1659,cash_in,ATM,Chennai,fashion,22,2108.9,64841.19,62732.29,8,0,0
100331,1763,transfer,mobile,Mumbai,travel,21,6826.99,52936.76,46109.770000000004,5,1,0
100332,1954,cash_out,ATM,Bangalore,grocery,23,6070.27,18856.78,12786.509999999998,2,0,0
100333,1931,purchase,mobile,Mumbai,electronics,5,2911.9,85374.36,82462.46,7,1,0
100334,1402,cash_out,web,Mumbai,grocery,9,9807.48,49867.98,40060.5,3,0,0
100335,1345,payment,mobile,Delhi,electronics,1,5842.99,43849.66,38006.670000000006,10,0,0
100336,1962,purchase,web,Chennai,grocery,6,3440.97,49127.59,45686.619999999995,10,0,0
100337,1510,cash_out,mobile,Chennai,electronics,20,4992.87,44058.59,39065.719999999994,10,0,0
100338,1146,cash_in,mobile,Hyderabad,fashion,16,4078.57,37719.44,33640.87,11,0,0
100339,1147,purchase,POS,Mumbai,fashion,2,8859.69,59218.3,50358.61,10,0,0
100340,1863,purchase,ATM,Mumbai,fashion,19,7332.95,47771.81,40438.86,2,0,0
100341,1710,transfer,ATM,Bangalore,fashion,11,6135.09,48658.41,42523.32000000001,3,0,0
100342,1819,cash_in,ATM,Chennai,grocery,1,9292.11,12457.89,3165.779999999999,4,1,0
100343,1488,payment,mobile,Bangalore,electronics,6,2404.42,46602.68,44198.26,10,0,0
100344,1928,cash_out,mobile,Delhi,fashion,16,6939.74,33850.87,26911.130000000005,11,0,0
100345,1935,transfer,mobile,Hyderabad,grocery,18,6368.13,42163.45,35795.32,7,0,0
100346,1639,cash_out,web,Bangalore,electronics,11,4423.87,53544.2,49120.329999999994,10,1,0
100347,1550,payment,web,Chennai,grocery,8,4435.03,40797.33,36362.3,1,0,0
100348,1337,payment,mobile,Delhi,fashion,13,7307.95,42866.88,35558.93,6,1,0
100349,1871,purchase,mobile,Mumbai,travel,1,7124.72,51448.66,44323.94,6,0,0
100350,1640,payment,ATM,Delhi,grocery,20,1444.35,42402.3,40957.950000000004,8,0,0
100351,1778,cash_out,ATM,Bangalore,fashion,3,9541.05,34170.3,24629.250000000004,2,0,0
100352,1987,cash_in,POS,Chennai,utility,18,7856.9,24177.42,16320.519999999999,2,0,0
100353,1952,cash_in,ATM,Bangalore,electronics,20,4296.15,55048.64,50752.49,1,0,0
100354,1472,purchase,POS,Mumbai,fashion,15,3021.88,42252.43,39230.55,3,0,0
100355,1945,cash_out,mobile,Mumbai,utility,21,7776.11,25017.18,17241.07,7,1,0
100356,1150,cash_out,ATM,Chennai,grocery,16,6241.0,68684.94,62443.94,8,0,0
100357,1414,payment,mobile,Hyderabad,grocery,1,6791.02,55070.38,48279.36,7,0,0
100358,1989,cash_out,web,Delhi,utility,16,6427.14,32180.74,25753.600000000002,9,0,0
100359,1297,transfer,ATM,Delhi,utility,18,8036.37,39430.46,31394.09,8,0,0
100360,1610,payment,web,Mumbai,electronics,7,7139.84,65696.18,58556.34,8,0,0
100361,1262,transfer,ATM,Bangalore,grocery,23,3665.31,47368.57,43703.26,11,0,0
100362,1763,purchase,mobile,Bangalore,utility,19,3518.85,43724.45,40205.6,2,0,0
100363,1143,cash_in,POS,Hyderabad,travel,5,5889.88,61260.13,55370.25,1,0,0
100364,1345,purchase,mobile,Bangalore,travel,11,10724.37,47482.75,36758.38,6,0,0
100365,1623,cash_in,mobile,Delhi,utility,22,4625.53,68445.05,63819.520000000004,7,0,0
100366,1571,purchase,mobile,Bangalore,electronics,17,5907.81,43809.5,37901.69,6,0,0
100367,1880,cash_out,ATM,Hyderabad,grocery,1,7236.49,41444.46,34207.97,7,0,0
100368,1001,transfer,POS,Delhi,travel,18,3951.97,50248.88,46296.909999999996,8,0,0
100369,1896,cash_in,web,Bangalore,utility,23,6993.71,64470.16,57476.450000000004,2,0,0
100370,1303,payment,mobile,Delhi,utility,9,5034.95,53742.7,48707.75,1,0,0
100371,1253,transfer,ATM,Mumbai,fashion,2,8124.74,51553.18,43428.44,10,0,0
100372,1651,payment,web,Mumbai,utility,11,2638.53,37889.2,35250.67,8,0,0
100373,1452,transfer,mobile,Mumbai,electronics,15,5027.055,35685.26,24900.54,8,0,0
100374,1036,transfer,web,Bangalore,travel,11,4218.77,64486.64,60267.869999999995,8,0,0
100375,1159,purchase,mobile,Hyderabad,fashion,7,6303.66,66062.64,59758.979999999996,10,0,0
100376,1008,cash_in,web,Delhi,travel,4,5012.2,65578.93,60566.729999999996,7,0,0
100377,1232,cash_in,web,Chennai,travel,10,2303.37,61865.76,59562.39,2,0,0
100378,1098,transfer,POS,Mumbai,electronics,9,7083.14,56697.75,49614.61,4,0,0
100379,1658,cash_out,POS,Mumbai,utility,2,4339.22,56468.14,52128.92,9,0,0
100380,1815,cash_out,mobile,Chennai,electronics,22,6314.3,52003.9,45689.6,8,0,0
100381,1207,payment,ATM,Chennai,utility,8,2987.17,58431.08,55443.91,4,0,0
100382,1130,payment,POS,Bangalore,fashion,11,4350.46,49374.64,45024.18,8,0,0
100383,1403,purchase,web,Delhi,electronics,5,4263.88,58389.07,54125.19,10,0,0
100384,1151,transfer,POS,Mumbai,electronics,18,6376.54,63763.4,57386.86,6,0,0
100385,1053,payment,POS,Hyderabad,grocery,15,5769.61,31133.56,25363.95,11,0,0
100386,1119,payment,mobile,Bangalore,electronics,20,4558.52,66444.71,61886.19,9,0,0
100387,1672,transfer,POS,Bangalore,grocery,22,4075.14,49132.83,45057.69,1,0,0
100388,1919,purchase,POS,Hyderabad,utility,23,5787.28,71873.0,66085.72,6,0,0
100389,1627,payment,web,Hyderabad,utility,13,5494.29,69056.99,63562.700000000004,11,1,0
100390,1586,purchase,POS,Hyderabad,utility,3,5322.31,34538.72,29216.41,4,0,0
100391,1624,cash_in,web,Chennai,grocery,17,9923.35,50009.52,40086.17,3,0,0
100392,1967,purchase,mobile,Mumbai,utility,9,6379.84,22012.5,15632.66,5,1,0
100393,1419,cash_out,POS,Chennai,travel,17,9810.08,44208.85,34398.77,10,1,0
100394,1421,cash_out,ATM,Mumbai,electronics,11,4826.24,55336.09,50509.85,11,0,0
100395,1103,purchase,POS,Chennai,grocery,18,4878.97,62704.31,57825.34,8,0,0
100396,1851,cash_out,web,Delhi,utility,7,3736.45,51038.54,47302.090000000004,11,0,0
100397,1253,cash_in,web,Mumbai,travel,0,5754.77,56641.39,50886.619999999995,10,0,0
100398,1226,transfer,mobile,Bangalore,electronics,13,4185.84,39463.44,35277.600000000006,6,1,0
100399,1111,cash_out,mobile,Mumbai,electronics,22,3829.61,49714.71,45885.1,1,0,0
100400,1509,cash_out,ATM,Mumbai,utility,5,249.25,41147.62,40898.37,6,1,0
100401,1472,purchase,web,Mumbai,travel,13,8664.61,54238.38,45573.77,7,0,0
100402,1098,cash_in,web,Delhi,grocery,1,4041.84,70845.92,66804.08,6,0,0
100403,1152,transfer,web,Chennai,utility,8,8687.43,49145.95,40458.52,3,1,0
100404,1860,purchase,ATM,Bangalore,electronics,11,4759.38,29433.57,24674.19,11,0,0
100405,1913,purchase,web,Chennai,electronics,4,6611.46,52944.14,46332.68,9,0,0
100406,1895,cash_in,mobile,Chennai,electronics,1,5185.75,60581.54,55395.79,10,1,0
100407,1877,transfer,ATM,Hyderabad,utility,18,6036.75,36229.6,30192.85,10,0,0
100408,1337,cash_in,mobile,Delhi,fashion,6,2477.41,68627.62,66150.20999999999,4,0,0
100409,1705,transfer,mobile,Hyderabad,fashion,6,7955.88,41054.91,33099.030000000006,5,0,0
100410,1821,cash_in,ATM,Delhi,fashion,9,4082.9,38596.47,34513.57,5,0,0
100411,1162,purchase,POS,Chennai,travel,16,7314.19,23290.7,15976.510000000002,3,0,0
100412,1719,purchase,POS,Chennai,utility,13,1348.32,54031.99,52683.67,2,1,0
100413,1956,payment,mobile,Delhi,electronics,10,3113.73,77239.87,74126.14,8,0,0
100414,1680,cash_out,POS,Chennai,travel,19,5929.46,55501.25,49571.79,7,0,0
100415,1995,cash_in,web,Chennai,fashion,5,4590.92,38987.25,34396.33,5,0,0
100416,1160,payment,ATM,Bangalore,grocery,7,6142.16,57698.26,51556.100000000006,1,0,0
100417,1579,cash_out,mobile,Hyderabad,travel,18,5518.96,62005.3,56486.340000000004,10,0,0
100418,1800,cash_in,web,Hyderabad,travel,18,9569.86,67409.98,57840.119999999995,1,1,0
100419,1397,transfer,POS,Hyderabad,utility,23,6350.86,31475.34,25124.48,8,1,0
100420,1276,cash_out,web,Mumbai,travel,23,3918.3,73295.9,69377.59999999999,4,0,0
100421,1815,purchase,POS,Bangalore,utility,23,4016.91,53201.69,49184.78,4,0,0
100422,1915,payment,mobile,Hyderabad,grocery,16,8010.32,76297.92,68287.6,9,0,0
100423,1503,cash_out,web,Hyderabad,electronics,23,1179.15,52333.82,51154.67,2,0,0
100424,1895,cash_out,ATM,Bangalore,electronics,23,6397.99,58651.45,52253.46,5,0,0
100425,1391,purchase,mobile,Chennai,fashion,17,2210.55,35770.58,33560.03,6,1,0
100426,1134,cash_in,web,Hyderabad,fashion,11,7773.07,64772.61,56999.54,6,0,0
100427,1194,transfer,web,Chennai,grocery,8,3919.42,33846.31,29926.89,10,0,0
100428,1400,purchase,POS,Hyderabad,electronics,22,6315.59,54031.68,47716.09,3,0,0
100429,1639,transfer,mobile,Delhi,fashion,23,5092.98,43541.9,38448.92,10,0,0
100430,1032,cash_in,mobile,Mumbai,travel,15,1533.26,48678.43,47145.17,6,0,0
100431,1687,cash_out,mobile,Hyderabad,utility,17,6600.8,66278.37,59677.56999999999,10,0,0
100432,1459,transfer,mobile,Delhi,fashion,15,3197.83,44674.66,41476.83,10,0,0
100433,1954,payment,POS,Bangalore,grocery,15,7004.63,66585.12,59580.49,5,1,0
100434,1882,payment,ATM,Delhi,electronics,3,2495.0,43895.55,41400.55,8,0,0
100435,1469,purchase,mobile,Bangalore,grocery,22,5605.16,51963.59,46358.42999999999,4,1,0
100436,1374,cash_in,POS,Hyderabad,utility,21,5097.66,82247.26,77149.59999999999,10,0,0
100437,1021,purchase,ATM,Bangalore,utility,6,3493.54,51825.83,48332.29,10,1,0
100438,1749,purchase,ATM,Delhi,grocery,0,8449.38,48862.05,40412.670000000006,3,1,0
100439,1669,purchase,POS,Mumbai,fashion,23,5083.86,52099.21,47015.35,6,0,0
100440,1037,payment,mobile,Chennai,fashion,22,3945.86,45046.26,41100.4,10,0,0
100441,1229,payment,ATM,Chennai,electronics,19,5746.89,34979.67,29232.78,9,0,0
100442,1364,purchase,mobile,Mumbai,electronics,0,1360.8,80887.22,79526.42,8,0,0
100443,1562,payment,mobile,Chennai,travel,7,11129.25,43905.14,32775.89,10,0,0
100444,1437,cash_in,web,Hyderabad,travel,22,2285.76,27162.84,24877.08,8,0,0
100445,1775,purchase,mobile,Hyderabad,electronics,7,6379.48,47668.9,41289.42,3,0,0
100446,1282,payment,web,Delhi,travel,9,5152.79,55353.1,50200.31,1,0,0
100447,1026,transfer,ATM,Delhi,grocery,0,7951.07,46883.07,38932.0,3,0,0
100448,1225,purchase,POS,Bangalore,fashion,20,5444.8,49268.84,43824.03999999999,3,0,0
100449,1276,purchase,web,Delhi,travel,20,3404.27,47541.46,44137.19,6,0,0
100450,1797,cash_in,POS,Hyderabad,travel,13,355.06,56383.05,56027.990000000005,3,0,0
100451,1608,cash_out,ATM,Delhi,grocery,13,549.74,62284.67,61734.93,2,0,0
100452,1283,cash_out,mobile,Chennai,utility,9,4404.95,47113.04,42708.090000000004,9,0,0
100453,1878,cash_in,ATM,Bangalore,electronics,18,8425.86,88844.7,80418.84,6,0,0
100454,1959,cash_in,POS,Bangalore,grocery,15,819.63,65613.37,64793.74,5,0,0
100455,1480,cash_in,ATM,Hyderabad,utility,8,9623.42,49918.15,40294.73,3,0,0
100456,1452,cash_out,mobile,Delhi,grocery,19,7717.34,30223.48,22506.14,7,1,0
100457,1828,cash_in,ATM,Chennai,fashion,15,1628.21,51714.09,50085.88,7,0,0
100458,1815,payment,mobile,Delhi,grocery,19,2287.05,62208.28,59921.229999999996,4,1,0
100459,1658,purchase,web,Mumbai,grocery,7,2538.93,62323.25,59784.32,10,0,0
100460,1515,purchase,POS,Delhi,fashion,6,5748.22,22210.1,16461.879999999997,2,0,0
100461,1546,transfer,mobile,Hyderabad,electronics,10,4859.46,51730.42,46870.96,2,0,0
100462,1191,transfer,mobile,Delhi,utility,20,4765.93,42791.2,38025.27,8,0,0
100463,1048,purchase,ATM,Bangalore,travel,5,3738.42,72457.94,68719.52,4,0,0
100464,1511,payment,web,Chennai,electronics,14,5445.47,51855.19,46409.72,7,1,0
100465,1016,cash_out,mobile,Hyderabad,grocery,18,7092.83,15736.86,8644.03,3,0,0
100466,1171,cash_out,web,Mumbai,travel,13,4679.5,55524.9,50845.4,9,0,0
100467,1219,payment,web,Chennai,fashion,14,3343.31,20751.78,17408.469999999998,10,0,0
100468,1157,cash_out,ATM,Chennai,electronics,5,7480.27,56751.74,49271.47,9,1,0
100469,1476,cash_in,mobile,Bangalore,utility,23,4446.63,88807.97,84361.34,7,0,0
100470,1045,purchase,ATM,Bangalore,electronics,9,6379.92,70405.19,64025.270000000004,7,0,0
100471,1372,purchase,POS,Bangalore,electronics,13,4750.26,53882.42,49132.159999999996,1,0,0
100472,1517,payment,POS,Hyderabad,travel,15,7712.6,40108.09,32395.489999999998,10,1,0
100473,1098,cash_out,mobile,Delhi,fashion,12,8083.11,69112.48,61029.369999999995,8,0,0
100474,1891,transfer,web,Chennai,fashion,10,7995.75,59538.36,51542.61,2,0,0
100475,1744,transfer,mobile,Delhi,electronics,2,3620.31,45997.39,42377.08,8,0,0
100476,1036,cash_out,mobile,Delhi,fashion,7,3594.71,41918.61,38323.9,11,0,0
100477,1279,transfer,POS,Bangalore,travel,2,7184.35,36398.92,29214.57,2,0,0
100478,1348,payment,POS,Delhi,travel,1,4838.56,55620.26,50781.700000000004,1,0,0
100479,1496,payment,web,Chennai,utility,20,4914.49,43748.55,38834.060000000005,11,0,0
100480,1301,cash_out,web,Chennai,fashion,13,3262.72,52517.72,49255.0,8,0,0
100481,1180,transfer,mobile,Mumbai,utility,19,8523.57,63916.52,55392.95,4,0,0
100482,1606,payment,ATM,Hyderabad,grocery,20,7601.23,43374.37,35773.14,11,0,0
100483,1098,payment,mobile,Delhi,travel,21,4702.55,59676.5,54973.95,10,0,0
100484,1699,cash_in,web,Hyderabad,electronics,14,3386.52,68334.94,64948.420000000006,6,0,0
100485,1992,cash_in,ATM,Hyderabad,travel,2,3275.85,55927.71,52651.86,10,0,0
100486,1115,payment,POS,Hyderabad,grocery,0,5333.1,60493.5,55160.4,11,0,0
100487,1190,cash_out,web,Hyderabad,electronics,14,5966.92,56039.59,50072.67,10,0,0
100488,1252,purchase,web,Chennai,fashion,19,2843.95,50243.93,47399.98,1,0,0
100489,1980,purchase,ATM,Delhi,fashion,21,1887.82,62557.08,60669.26,9,0,0
100490,1927,payment,web,Mumbai,travel,1,5199.14,74138.21,68939.07,11,0,0
100491,1982,payment,web,Hyderabad,electronics,17,7161.66,62824.87,55663.21000000001,7,0,0
100492,1160,payment,web,Mumbai,electronics,0,5184.58,47095.71,41911.13,5,1,0
100493,1255,cash_out,web,Chennai,utility,8,4376.58,47488.06,43111.479999999996,6,0,0
100494,1322,cash_in,mobile,Chennai,grocery,2,2175.0,48049.16,45874.16,3,0,0
100495,1127,payment,web,Bangalore,fashion,1,3415.03,64211.41,60796.380000000005,9,1,0
100496,1017,payment,web,Hyderabad,travel,3,7196.03,42106.4,34910.37,2,0,0
100497,1792,transfer,web,Bangalore,electronics,15,1866.98,34634.42,32767.44,10,0,0
100498,1734,cash_out,POS,Mumbai,fashion,21,9431.81,57033.85,47602.04,1,0,0
100499,1565,payment,web,Delhi,travel,0,5212.68,50324.64,45111.96,1,0,0
100500,1569,transfer,POS,Bangalore,fashion,8,1034.16,72219.75,71185.59,10,1,0
100501,1322,purchase,POS,Chennai,travel,7,6258.09,16150.35,9892.26,2,1,0
100502,1871,payment,mobile,Hyderabad,fashion,5,6125.55,53121.27,46995.719999999994,6,0,0
100503,1685,payment,mobile,Mumbai,utility,19,3905.95,43944.09,40038.14,6,0,0
100504,1791,transfer,POS,Chennai,grocery,17,7348.26,62154.19,54805.93,9,0,0
100505,1625,cash_out,POS,Delhi,fashion,15,3450.37,45800.1,42349.729999999996,10,0,0
100506,1287,payment,web,Hyderabad,grocery,7,6579.97,41359.24,34779.27,4,0,0
100507,1942,purchase,mobile,Delhi,fashion,22,4913.05,64038.2,59125.149999999994,8,0,0
100508,1853,payment,ATM,Delhi,electronics,3,4291.03,69184.8,64893.770000000004,4,0,0
100509,1662,purchase,mobile,Hyderabad,utility,2,8357.49,48534.79,40177.3,3,0,0
100510,1961,cash_in,POS,Hyderabad,utility,14,7458.86,48822.51,41363.65,4,0,0
100511,1638,cash_in,POS,Delhi,grocery,5,2231.35,69058.71,66827.36,1,0,0
100512,1154,purchase,web,Mumbai,electronics,0,5950.75,67382.63,61431.880000000005,9,0,0
100513,1489,cash_out,web,Hyderabad,travel,17,9733.63,65471.39,55737.76,11,1,0
100514,1385,payment,mobile,Chennai,utility,22,8422.21,43959.04,35536.83,5,0,0
100515,1985,payment,web,Bangalore,electronics,10,2726.58,40122.97,37396.39,7,1,0
100516,1784,cash_in,ATM,Mumbai,electronics,2,8989.95,74549.66,65559.71,3,0,0
100517,1103,purchase,ATM,Hyderabad,grocery,12,7325.09,59145.66,51820.57000000001,5,0,0
100518,1928,payment,web,Hyderabad,electronics,16,2378.57,38877.83,36499.26,10,0,0
100519,1392,payment,ATM,Mumbai,electronics,17,5519.19,48404.63,42885.439999999995,4,1,0
100520,1810,cash_out,ATM,Bangalore,travel,13,6194.16,51274.58,45080.42,7,0,0
100521,1245,transfer,mobile,Delhi,grocery,6,2307.67,48415.31,46107.64,5,0,0
100522,1175,cash_in,ATM,Chennai,grocery,6,6765.24,45616.13,38850.89,2,0,0
100523,1038,cash_in,POS,Hyderabad,electronics,13,11074.39,68459.03,57384.64,3,1,1
100524,1476,transfer,POS,Bangalore,travel,23,8413.07,57926.06,49512.99,8,0,0
100525,1681,payment,mobile,Chennai,fashion,14,5404.97,83799.68,78394.70999999999,3,0,0
100526,1758,cash_out,web,Mumbai,utility,11,4296.57,69280.76,64984.189999999995,7,0,0
100527,1537,cash_out,mobile,Delhi,grocery,11,5820.97,52044.67,46223.7,5,0,0
100528,1866,cash_in,web,Delhi,travel,7,2561.96,71256.61,68694.65,7,1,0
100529,1817,cash_out,web,Mumbai,travel,15,3806.14,55292.4,51486.26,10,0,0
100530,1920,transfer,web,Hyderabad,electronics,8,100.0,86274.38,86174.38,9,1,0
100531,1407,payment,web,Bangalore,utility,1,6086.4,45275.85,39189.45,7,0,0
100532,1524,transfer,web,Chennai,grocery,13,4156.25,56795.67,52639.42,6,1,0
100533,1827,purchase,mobile,Chennai,fashion,23,6545.13,40989.44,34444.310000000005,1,0,0
100534,1505,cash_in,web,Hyderabad,electronics,23,5299.42,44284.06,38984.64,4,0,0
100535,1902,cash_out,ATM,Mumbai,grocery,15,2472.99,44879.08,42406.090000000004,8,0,0
100536,1824,purchase,ATM,Delhi,grocery,4,5501.22,68543.55,63042.33,1,0,0
100537,1035,cash_out,web,Bangalore,travel,4,3216.32,53120.48,49904.16,6,0,0
100538,1684,payment,ATM,Hyderabad,utility,19,9138.58,13115.67,3977.09,2,1,0
100539,1019,payment,POS,Bangalore,fashion,20,2891.29,51404.88,48513.59,9,0,0
100540,1320,payment,mobile,Delhi,utility,17,3824.82,35391.74,31566.92,8,0,0
100541,1775,cash_out,mobile,Delhi,travel,17,2466.01,43389.96,40923.95,9,1,0
100542,1511,purchase,web,Bangalore,fashion,4,2249.44,67259.36,65009.92,9,0,0
100543,1399,payment,web,Hyderabad,fashion,10,5075.16,29848.12,24772.96,2,0,0
100544,1653,purchase,POS,Delhi,electronics,12,1886.27,31577.69,29691.42,2,0,0
100545,1971,cash_out,web,Mumbai,fashion,2,4530.26,25092.93,20562.67,9,1,0
100546,1882,purchase,ATM,Hyderabad,grocery,16,6075.06,44188.66,38113.600000000006,2,0,0
100547,1470,cash_out,POS,Bangalore,utility,17,3940.89,24655.9,20715.010000000002,4,0,0
100548,1142,cash_out,ATM,Delhi,utility,13,100.0,25914.24,25814.24,2,0,0
100549,1091,cash_in,mobile,Hyderabad,electronics,11,8334.9,46553.01,38218.11,1,0,0
100550,1353,cash_out,ATM,Delhi,fashion,13,5666.46,54705.66,49039.200000000004,11,0,0
100551,1833,cash_out,mobile,Delhi,travel,17,5696.44,36333.12,30636.680000000004,10,0,0
100552,1799,transfer,ATM,Delhi,grocery,19,4419.84,55416.58,50996.740000000005,7,0,0
100553,1726,payment,mobile,Bangalore,electronics,1,7027.23,51660.07,44632.84,11,0,0
100554,1958,cash_in,web,Hyderabad,fashion,6,7344.99,58102.28,50757.29,5,0,0
100555,1853,cash_in,ATM,Chennai,travel,14,7594.93,34390.08,26795.15,3,0,0
100556,1050,cash_in,mobile,Chennai,fashion,9,5671.81,79759.31,74087.5,8,0,0
100557,1664,transfer,ATM,Bangalore,electronics,14,1560.06,32909.78,31349.719999999998,5,0,0
100558,1697,cash_out,POS,Bangalore,travel,16,6012.93,40618.86,34605.93,1,0,0
100559,1574,payment,web,Delhi,travel,10,5668.58,57724.62,52056.04,9,0,0
100560,1189,purchase,mobile,Hyderabad,travel,1,3628.38,51767.12,48138.740000000005,5,0,0
100561,1124,cash_out,POS,Hyderabad,travel,20,2995.36,62703.78,59708.42,3,0,0
100562,1149,transfer,ATM,Mumbai,fashion,17,6357.6,45351.29,38993.69,6,1,0
